id_detalle,id_operacion,id_producto,cantidad_producto
6318,569,270,39
6319,570,3,39
6320,570,236,42
6321,570,60,38
6322,570,145,5
6323,570,269,19
6324,570,105,8
6325,570,279,5
6326,570,9,28
6327,570,86,20
6328,570,220,9
6329,570,99,27
6330,571,18,37
6331,571,82,36
6332,571,192,11
6333,571,236,48
6334,571,199,35
6335,571,220,37
6336,572,12,8
6337,572,280,30
6338,572,236,22
6339,572,15,40
6340,572,226,21
6341,572,261,23
6342,572,223,3
6343,572,55,22
6344,572,114,33
6345,572,76,12
6346,572,8,40
6347,572,196,27
6348,572,166,28
6349,572,258,30
6350,572,122,21
6351,572,155,22
6352,572,201,32
6353,572,237,47
6354,573,221,15
6355,573,246,10
6356,573,236,9
6357,573,108,1
6358,573,216,25
6359,574,201,17
6360,574,237,24
6361,574,38,48
6362,574,215,12
6363,574,265,23
6364,574,182,26
6365,574,151,23
6366,574,109,21
6367,574,176,1
6368,574,218,43
6369,574,260,13
6370,574,46,44
6371,574,234,7
6372,574,128,23
6373,574,158,3
6374,575,163,25
6375,575,279,25
6376,575,158,49
6377,575,245,41
6378,575,226,27
6379,575,269,36
6380,575,88,35
6381,575,31,46
6382,576,59,46
6383,576,120,29
6384,576,124,18
6385,576,7,22
6386,576,71,6
6387,576,2,30
6388,576,165,32
6389,576,108,33
6390,576,106,13
6391,576,72,34
6392,576,278,46
6393,576,148,18
6394,576,25,19
6395,576,166,30
6396,576,119,48
6397,576,103,8
6398,576,136,21
6399,576,180,43
6400,577,269,8
6401,577,108,16
6402,577,124,1
6403,577,265,34
6404,577,21,46
6405,577,154,32
6406,577,214,8
6407,577,15,8
6408,578,131,50
6409,578,143,31
6410,578,252,21
6411,578,178,33
6412,578,50,27
6413,578,40,15
6414,578,133,44
6415,579,254,16
6416,579,136,36
6417,579,137,23
6418,579,185,4
6419,579,73,29
6420,579,191,21
6421,579,249,15
6422,579,50,14
6423,579,234,1
6424,579,76,11
6425,579,258,50
6426,579,35,24
6427,580,207,15
6428,580,228,1
6429,580,44,11
6430,580,163,17
6431,580,277,28
6432,580,50,17
6433,580,98,33
6434,580,111,12
6435,580,77,6
6436,580,127,15
6437,580,96,15
6438,580,112,37
6439,580,121,31
6440,581,31,27
6441,581,163,22
6442,581,229,28
6443,581,223,13
6444,581,153,7
6445,581,102,4
6446,581,220,48
6447,581,221,44
6448,581,59,16
6449,581,217,9
6450,581,13,17
6451,581,150,10
6452,581,78,10
6453,581,261,5
6454,581,138,50
6455,581,113,27
6456,581,109,27
6457,581,231,41
6458,581,202,8
6459,581,172,35
6460,582,55,32
6461,582,249,4
6462,582,102,19
6463,582,194,46
6464,582,230,35
6465,582,113,35
6466,582,18,36
6467,582,244,25
6468,582,236,47
6469,582,35,31
6470,582,199,16
6471,582,88,8
6472,582,98,13
6473,583,226,34
6474,583,60,3
6475,583,113,8
6476,583,90,49
6477,583,265,5
6478,583,257,13
6479,583,21,31
6480,583,153,18
6481,583,168,20
6482,583,164,6
6483,583,63,29
6484,583,221,6
6485,583,223,3
6486,583,17,37
6487,583,25,34
6488,584,69,16
6489,584,80,4
6490,584,228,23
6491,584,49,49
6492,584,156,10
6493,584,165,29
6494,584,8,35
6495,584,153,26
6496,584,159,24
6497,584,207,20
6498,584,111,46
6499,584,140,23
6500,584,2,34
6501,585,143,39
6502,585,7,1
6503,585,99,37
6504,585,276,32
6505,585,80,13
6506,585,64,49
6507,585,17,8
6508,585,11,4
6509,585,212,42
6510,585,271,35
6511,585,250,3
6512,585,1,30
6513,586,33,44
6514,586,80,3
6515,586,154,45
6516,586,37,22
6517,587,18,39
6518,587,239,6
6519,587,117,7
6520,587,96,36
6521,587,260,15
6522,587,87,30
6523,587,261,34
6524,587,3,44
6525,587,234,33
6526,587,64,35
6527,587,227,36
6528,587,243,8
6529,587,146,23
6530,587,107,15
6531,587,155,44
6532,587,199,4
6533,587,247,9
6534,588,255,28
6535,588,258,32
6536,588,239,18
6537,588,113,46
6538,588,18,33
6539,588,93,12
6540,588,254,10
6541,588,259,3
6542,588,70,28
6543,588,26,42
6544,588,124,20
6545,588,23,12
6546,588,198,44
6547,589,26,13
6548,589,164,34
6549,589,70,39
6550,589,21,13
6551,590,233,21
6552,590,83,48
6553,590,26,8
6554,590,244,6
6555,590,154,47
6556,591,174,41
6557,591,200,34
6558,591,147,19
6559,591,152,49
6560,591,36,11
6561,591,72,26
6562,591,37,43
6563,591,143,19
6564,591,137,16
6565,591,22,44
6566,592,117,3
6567,592,22,37
6568,592,275,14
6569,592,195,35
6570,592,237,1
6571,592,252,30
6572,592,155,48
6573,592,140,18
6574,593,128,39
6575,593,224,6
6576,593,21,6
6577,593,228,44
6578,593,56,35
6579,593,121,14
6580,593,22,6
6581,593,225,39
6582,593,248,30
6583,594,111,49
6584,594,85,35
6585,594,133,10
6586,594,49,38
6587,594,201,2
6588,594,139,7
6589,594,207,21
6590,594,157,6
6591,594,241,34
6592,594,127,12
6593,594,22,48
6594,594,184,46
6595,594,267,19
6596,594,144,26
6597,595,254,34
6598,595,64,35
6599,595,89,49
6600,595,238,27
6601,596,254,10
6602,596,64,15
6603,596,89,34
6604,597,65,40
6605,597,219,39
6606,597,121,16
6607,597,233,50
6608,597,271,38
6609,597,152,43
6610,597,90,7
6611,597,161,25
6612,597,91,48
6613,597,197,13
6614,597,22,18
6615,597,144,10
6616,597,33,33
6617,597,57,30
6618,597,212,29
6619,597,149,7
6620,597,78,27
6621,597,155,1
6622,597,246,6
6623,598,239,2
6624,598,7,29
6625,598,152,42
6626,598,218,31
6627,598,93,49
6628,598,121,15
6629,598,179,48
6630,598,193,2
6631,598,12,34
6632,598,183,44
6633,598,241,39
6634,598,82,21
6635,598,224,2
6636,598,22,7
6637,599,95,19
6638,599,195,41
6639,600,124,41
6640,600,115,21
6641,600,203,42
6642,600,122,20
6643,600,179,27
6644,600,185,29
6645,600,120,6
6646,600,98,28
6647,600,41,40
6648,600,95,34
6649,601,130,36
6650,601,249,45
6651,601,151,3
6652,601,59,16
6653,601,271,3
6654,601,192,49
6655,601,246,48
6656,601,76,47
6657,601,23,10
6658,601,211,46
6659,601,148,34
6660,601,190,3
6661,601,255,14
6662,601,22,34
6663,601,248,3
6664,601,243,4
6665,601,80,26
6666,601,49,37
6667,601,132,35
6668,601,260,22
6669,602,205,8
6670,602,211,6
6671,602,17,25
6672,602,83,7
6673,602,13,21
6674,603,200,35
6675,603,239,41
6676,603,211,38
6677,603,185,10
6678,603,5,47
6679,603,35,14
6680,603,157,12
6681,603,204,29
6682,603,15,4
6683,603,74,31
6684,603,165,48
6685,603,118,41
6686,603,123,32
6687,603,207,6
6688,603,71,8
6689,604,85,46
6690,604,211,47
6691,605,117,6
6692,605,173,42
6693,605,81,25
6694,605,187,2
6695,605,231,35
6696,605,201,15
6697,605,77,39
6698,605,57,13
6699,605,118,18
6700,605,101,36
6701,605,205,17
6702,605,280,17
6703,605,133,17
6704,605,186,28
6705,605,96,9
6706,605,42,28
6707,605,37,28
6708,605,214,27
6709,605,123,27
6710,606,205,23
6711,606,228,1
6712,606,177,43
6713,606,254,39
6714,606,61,26
6715,606,214,45
6716,606,38,26
6717,606,252,41
6718,606,179,26
6719,606,35,15
6720,606,186,49
6721,606,219,37
6722,606,276,7
6723,606,109,7
6724,607,129,25
6725,607,205,12
6726,607,186,20
6727,607,214,44
6728,607,213,21
6729,608,205,6
6730,608,109,46
6731,608,1,35
6732,608,214,43
6733,608,248,26
6734,608,186,2
6735,608,46,48
6736,608,256,45
6737,608,254,14
6738,609,258,43
6739,609,244,15
6740,609,197,41
6741,609,59,1
6742,609,130,25
6743,609,91,35
6744,609,211,40
6745,610,244,33
6746,610,134,46
6747,610,130,38
6748,610,141,32
6749,610,145,19
6750,610,258,2
6751,610,9,36
6752,610,97,41
6753,610,173,48
6754,610,168,38
6755,610,211,5
6756,611,191,25
6757,611,174,14
6758,611,216,23
6759,611,162,42
6760,611,145,32
6761,611,130,46
6762,611,30,12
6763,611,44,18
6764,611,56,20
6765,611,71,17
6766,611,266,19
6767,611,100,24
6768,611,78,45
6769,611,258,32
6770,611,224,21
6771,611,244,49
6772,612,248,30
6773,612,245,31
6774,612,235,38
6775,612,57,7
6776,612,130,6
6777,612,81,45
6778,612,258,19
6779,612,232,14
6780,612,192,44
6781,612,244,37
6782,612,270,39
6783,612,275,30
6784,612,7,20
6785,613,93,6
6786,613,202,44
6787,613,105,24
6788,613,21,26
6789,613,27,45
6790,613,48,20
6791,613,64,20
6792,613,99,35
6793,613,35,27
6794,613,151,4
6795,613,234,48
6796,613,124,10
6797,613,147,41
6798,613,111,24
6799,613,70,16
6800,613,186,16
6801,613,96,25
6802,613,248,20
6803,613,40,34
6804,613,261,17
6805,614,118,37
6806,614,244,7
6807,614,64,6
6808,614,242,3
6809,614,280,30
6810,614,275,25
6811,614,63,38
6812,614,111,13
6813,614,87,25
6814,614,22,37
6815,614,224,16
6816,614,266,44
6817,614,56,32
6818,615,101,44
6819,615,111,10
6820,615,74,1
6821,615,236,10
6822,615,57,4
6823,615,221,13
6824,615,168,46
6825,615,257,15
6826,615,177,31
6827,615,124,9
6828,615,75,27
6829,615,240,16
6830,615,230,46
6831,615,58,39
6832,615,64,22
6833,615,81,17
6834,615,204,40
6835,615,246,22
6836,616,110,26
6837,616,276,18
6838,616,7,31
6839,616,269,45
6840,616,260,36
6841,616,111,7
6842,616,261,9
6843,616,146,44
6844,616,208,25
6845,616,220,43
6846,616,169,3
6847,616,40,33
6848,616,64,13
6849,616,255,42
6850,616,278,17
6851,617,188,15
6852,617,122,22
6853,618,217,17
6854,618,269,34
6855,618,221,4
6856,618,214,32
6857,618,188,48
6858,618,69,25
6859,618,27,18
6860,618,68,49
6861,618,222,35
6862,619,58,3
6863,619,15,7
6864,619,136,17
6865,619,275,14
6866,619,227,35
6867,619,205,47
6868,619,36,39
6869,619,209,49
6870,620,144,16
6871,620,209,27
6872,620,49,33
6873,620,93,38
6874,620,37,40
6875,620,46,30
6876,620,63,36
6877,620,36,50
6878,621,219,45
6879,621,249,43
6880,621,32,42
6881,621,209,32
6882,621,36,16
6883,622,232,32
6884,622,209,33
6885,622,36,6
6886,622,142,40
6887,622,267,46
6888,622,87,15
6889,623,213,8
6890,623,111,46
6891,623,226,20
6892,623,77,1
6893,623,246,47
6894,623,177,24
6895,623,223,44
6896,623,211,10
6897,623,148,36
6898,623,197,45
6899,623,248,15
6900,623,225,22
6901,624,29,30
6902,624,263,22
6903,624,223,7
6904,624,111,36
6905,624,270,31
6906,624,147,17
6907,624,246,16
6908,625,1,45
6909,625,223,14
6910,625,97,21
6911,625,246,16
6912,625,199,5
6913,625,90,37
6914,625,261,29
6915,625,111,46
6916,625,14,18
6917,625,8,16
6918,625,80,40
6919,625,169,20
6920,625,256,50
6921,626,111,23
6922,626,246,18
6923,626,16,2
6924,626,54,33
6925,626,173,8
6926,626,123,24
6927,626,223,24
6928,626,112,35
6929,627,277,24
6930,627,52,19
6931,627,265,37
6932,627,68,15
6933,627,43,28
6934,627,188,12
6935,627,275,4
6936,627,216,37
6937,627,22,50
6938,628,253,27
6939,628,210,31
6940,628,276,10
6941,628,216,17
6942,628,20,11
6943,628,229,18
6944,628,161,36
6945,628,66,39
6946,629,27,23
6947,629,216,7
6948,629,18,18
6949,629,6,20
6950,629,182,15
6951,629,126,35
6952,629,186,35
6953,629,169,11
6954,629,101,6
6955,629,177,14
6956,629,118,38
6957,629,217,4
6958,629,26,15
6959,629,104,48
6960,630,216,37
6961,630,72,2
6962,631,241,40
6963,631,107,33
6964,631,114,11
6965,631,69,49
6966,631,138,1
6967,631,59,1
6968,631,177,31
6969,631,172,50
6970,631,113,24
6971,631,19,31
6972,631,237,2
6973,631,38,44
6974,631,221,23
6975,631,195,45
6976,631,81,26
6977,631,5,17
6978,631,206,44
6979,631,126,36
6980,631,271,17
6981,632,69,22
6982,632,277,2
6983,632,59,8
6984,632,185,33
6985,633,152,47
6986,633,20,2
6987,633,210,3
6988,633,62,20
6989,633,86,38
6990,633,239,29
6991,633,63,23
6992,633,39,10
6993,633,26,26
6994,633,246,40
6995,633,89,50
6996,633,75,30
6997,633,87,19
6998,633,195,15
6999,633,182,40
7000,633,271,33
7001,634,140,4
7002,634,120,37
7003,634,62,38
7004,634,89,30
7005,635,269,36
7006,635,202,42
7007,635,235,35
7008,635,65,36
7009,635,62,15
7010,635,124,20
7011,635,253,18
7012,635,89,11
7013,635,63,33
7014,635,212,16
7015,635,218,7
7016,635,249,24
7017,635,108,27
7018,635,115,13
7019,636,230,13
7020,636,111,15
7021,636,236,14
7022,636,239,46
7023,636,21,12
7024,636,192,22
7025,636,277,11
7026,636,202,6
7027,636,83,34
7028,637,239,34
7029,637,6,28
7030,637,121,19
7031,637,88,48
7032,637,85,48
7033,637,234,31
7034,637,83,34
7035,637,205,4
7036,637,192,4
7037,637,229,2
7038,637,2,6
7039,637,202,48
7040,637,14,36
7041,637,10,38
7042,637,112,43
7043,637,233,3
7044,637,221,8
7045,637,126,29
7046,637,242,35
7047,638,239,21
7048,638,186,44
7049,638,202,29
7050,638,277,13
7051,638,69,39
7052,638,7,13
7053,638,83,4
7054,639,277,49
7055,639,104,48
7056,639,201,41
7057,639,190,44
7058,639,262,16
7059,639,51,12
7060,639,150,29
7061,639,83,5
7062,639,30,47
7063,639,9,5
7064,639,237,18
7065,639,239,7
7066,639,202,5
7067,639,72,9
7068,639,176,7
7069,640,143,44
7070,640,9,4
7071,640,76,9
7072,640,191,29
7073,640,129,36
7074,640,190,35
7075,640,227,16
7076,640,271,14
7077,640,216,44
7078,640,86,14
7079,640,7,48
7080,640,182,35
7081,640,242,20
7082,640,258,46
7083,641,135,47
7084,641,164,17
7085,641,201,43
7086,641,246,30
7087,641,33,23
7088,641,206,39
7089,641,178,30
7090,641,248,48
7091,641,239,31
7092,641,143,31
7093,641,180,33
7094,641,271,10
7095,641,32,39
7096,641,170,13
7097,641,161,48
7098,641,3,49
7099,641,98,44
7100,641,119,40
7101,641,79,3
7102,642,125,40
7103,642,77,12
7104,642,30,24
7105,642,126,12
7106,643,218,36
7107,643,163,46
7108,643,83,50
7109,643,140,20
7110,643,153,33
7111,643,230,2
7112,643,126,10
7113,643,161,22
7114,643,35,23
7115,643,34,28
7116,644,243,1
7117,644,126,11
7118,644,189,22
7119,645,35,20
7120,645,64,20
7121,645,41,4
7122,645,126,7
7123,645,191,37
7124,645,88,5
7125,645,166,35
7126,645,110,41
7127,645,215,41
7128,645,218,27
7129,645,131,17
7130,646,13,44
7131,646,51,39
7132,646,158,7
7133,646,275,33
7134,646,76,19
7135,647,33,6
7136,647,144,29
7137,647,275,45
7138,647,146,34
7139,647,76,9
7140,647,220,40
7141,647,259,45
7142,647,51,43
7143,648,1,28
7144,648,157,21
7145,648,275,40
7146,648,51,4
7147,648,81,27
7148,648,139,24
7149,648,116,38
7150,648,135,7
7151,648,48,20
7152,648,206,11
7153,648,32,22
7154,648,263,44
7155,648,146,43
7156,648,191,6
7157,648,279,18
7158,648,184,21
7159,648,76,5
7160,648,83,8
7161,649,249,31
7162,649,65,17
7163,649,76,35
7164,649,275,49
7165,649,51,46
7166,649,42,26
7167,649,50,46
7168,650,181,37
7169,650,37,35
7170,650,61,1
7171,650,85,35
7172,650,66,46
7173,650,137,43
7174,650,211,41
7175,650,168,36
7176,650,26,17
7177,650,121,4
7178,650,131,25
7179,650,95,21
7180,650,161,22
7181,650,110,13
7182,650,242,24
7183,650,143,17
7184,650,197,14
7185,650,146,23
7186,650,167,37
7187,650,210,29
7188,651,176,45
7189,651,207,24
7190,651,183,28
7191,651,261,38
7192,651,95,33
7193,651,161,31
7194,651,4,23
7195,651,64,44
7196,651,111,42
7197,651,105,48
7198,651,34,39
7199,651,215,6
7200,651,265,14
7201,651,232,9
7202,652,95,36
7203,652,194,31
7204,652,68,30
7205,652,161,49
7206,652,40,26
7207,652,92,14
7208,652,65,44
7209,652,3,27
7210,652,63,7
7211,652,113,19
7212,652,122,6
7213,653,119,15
7214,653,7,8
7215,653,192,19
7216,653,37,19
7217,653,166,43
7218,653,130,8
7219,654,1,50
7220,654,37,35
7221,655,186,8
7222,655,76,28
7223,655,221,10
7224,655,37,29
7225,655,66,30
7226,655,59,13
7227,656,273,15
7228,656,56,9
7229,656,37,7
7230,656,164,37
7231,657,48,36
7232,657,183,40
7233,657,144,8
7234,657,172,27
7235,657,263,39
7236,657,120,13
7237,657,118,48
7238,657,148,8
7239,657,223,11
7240,657,112,29
7241,657,168,21
7242,657,61,15
7243,657,278,9
7244,657,8,48
7245,657,228,49
7246,658,112,23
7247,658,50,13
7248,658,219,6
7249,658,233,41
7250,658,111,20
7251,658,142,2
7252,658,178,29
7253,658,90,16
7254,658,148,2
7255,658,106,38
7256,658,5,1
7257,658,131,34
7258,658,237,50
7259,658,95,3
7260,658,160,40
7261,658,212,25
7262,658,257,48
7263,658,220,12
7264,658,149,36
7265,658,63,10
7266,659,7,18
7267,659,246,49
7268,659,234,17
7269,659,228,37
7270,659,248,43
7271,659,89,42
7272,659,111,7
7273,660,73,36
7274,660,234,4
7275,660,96,45
7276,660,111,31
7277,660,235,17
7278,660,194,2
7279,660,151,16
7280,660,7,17
7281,660,5,34
7282,660,215,35
7283,660,191,45
7284,660,197,22
7285,660,135,46
7286,660,157,44
7287,661,234,42
7288,661,239,23
7289,661,134,38
7290,661,7,35
7291,661,86,22
7292,661,112,35
7293,661,33,19
7294,661,124,48
7295,661,175,30
7296,661,111,30
7297,661,40,26
7298,661,14,3
7299,661,238,20
7300,661,70,12
7301,661,277,15
7302,662,269,24
7303,662,144,3
7304,662,106,46
7305,662,190,16
7306,662,28,9
7307,662,55,28
7308,662,118,48
7309,662,148,13
7310,663,64,35
7311,663,179,46
7312,663,55,28
7313,663,262,37
7314,663,173,41
7315,663,82,4
7316,663,206,36
7317,663,114,15
7318,663,187,32
7319,663,21,26
7320,663,104,42
7321,663,219,50
7322,663,105,24
7323,663,234,33
7324,664,27,44
7325,664,196,5
7326,664,72,34
7327,664,162,48
7328,664,103,28
7329,664,260,31
7330,664,112,39
7331,664,262,16
7332,664,214,43
7333,664,88,40
7334,664,119,47
7335,664,48,27
7336,664,192,12
7337,665,260,18
7338,665,233,20
7339,665,196,23
7340,666,93,42
7341,666,178,6
7342,666,165,37
7343,666,98,47
7344,667,245,2
7345,667,122,21
7346,667,74,42
7347,667,39,31
7348,667,186,15
7349,667,216,34
7350,667,93,30
7351,667,98,21
7352,668,53,45
7353,668,276,26
7354,668,71,13
7355,668,200,12
7356,668,14,33
7357,668,91,8
7358,668,194,41
7359,668,47,45
7360,668,238,33
7361,668,260,1
7362,668,98,48
7363,668,119,45
7364,668,93,42
7365,668,198,32
7366,668,56,25
7367,668,223,19
7368,668,144,30
7369,668,134,41
7370,669,87,2
7371,669,90,10
7372,669,93,8
7373,669,4,35
7374,669,135,42
7375,669,98,40
7376,669,177,26
7377,669,22,36
7378,669,32,20
7379,669,128,38
7380,669,112,46
7381,669,263,32
7382,669,252,36
7383,669,193,19
7384,669,280,44
7385,670,127,21
7386,670,143,27
7387,670,272,14
7388,670,37,43
7389,670,121,44
7390,670,205,45
7391,670,120,9
7392,670,254,34
7393,670,49,28
7394,670,54,29
7395,670,224,49
7396,670,137,49
7397,670,212,11
7398,670,202,8
7399,670,199,23
7400,670,83,26
7401,670,7,9
7402,671,180,14
7403,671,216,29
7404,671,224,47
7405,671,66,28
7406,671,217,23
7407,671,50,23
7408,671,212,35
7409,671,27,49
7410,671,163,46
7411,671,7,16
7412,671,113,10
7413,671,48,49
7414,672,131,44
7415,672,51,2
7416,672,53,7
7417,672,279,35
7418,672,58,18
7419,672,201,12
7420,672,199,40
7421,672,96,19
7422,672,3,37
7423,672,78,42
7424,672,182,7
7425,672,185,42
7426,672,234,15
7427,672,1,42
7428,672,163,34
7429,672,11,37
7430,672,72,10
7431,672,178,19
7432,672,266,31
7433,673,86,45
7434,673,75,15
7435,673,52,38
7436,673,99,20
7437,673,35,38
7438,673,159,3
7439,673,157,50
7440,673,131,22
7441,673,133,18
7442,673,122,36
7443,673,58,25
7444,673,118,37
7445,673,51,13
7446,673,239,4
7447,673,188,38
7448,673,111,37
7449,674,246,15
7450,674,59,31
7451,674,262,8
7452,674,117,12
7453,674,62,48
7454,674,50,31
7455,674,51,25
7456,674,131,40
7457,674,58,15
7458,675,45,47
7459,675,138,11
7460,675,88,38
7461,675,60,9
7462,675,140,4
7463,675,248,18
7464,675,79,12
7465,675,98,23
7466,675,90,36
7467,675,114,28
7468,675,68,21
7469,675,39,16
7470,675,51,40
7471,675,234,17
7472,675,131,19
7473,675,178,19
7474,675,168,15
7475,675,58,21
7476,675,236,48
7477,676,105,11
7478,676,174,20
7479,676,203,5
7480,676,245,45
7481,676,229,44
7482,676,226,47
7483,676,61,24
7484,676,5,38
7485,676,238,38
7486,676,162,20
7487,676,153,30
7488,676,127,14
7489,676,117,32
7490,676,55,17
7491,676,191,17
7492,677,81,28
7493,677,255,46
7494,677,75,29
7495,677,230,50
7496,677,192,42
7497,677,27,28
7498,677,234,39
7499,677,229,35
7500,677,50,47
7501,677,65,43
7502,677,258,29
7503,677,49,47
7504,677,132,43
7505,677,159,35
7506,677,108,46
7507,677,142,9
7508,677,91,9
7509,678,78,40
7510,678,185,12
7511,678,10,36
7512,678,65,25
7513,678,63,41
7514,678,135,10
7515,678,209,45
7516,678,86,37
7517,678,53,14
7518,678,27,16
7519,678,153,16
7520,678,21,12
7521,678,14,16
7522,678,38,33
7523,678,184,8
7524,678,3,4
7525,678,130,30
7526,678,73,44
7527,679,124,35
7528,679,38,27
7529,679,186,10
7530,679,168,18
7531,679,1,23
7532,679,211,50
7533,679,42,32
7534,679,78,17
7535,679,153,11
7536,679,99,6
7537,679,154,48
7538,679,8,5
7539,680,126,48
7540,680,43,8
7541,680,107,20
7542,680,212,28
7543,681,43,20
7544,681,107,37
7545,681,126,26
7546,682,43,25
7547,682,47,23
7548,682,270,27
7549,682,191,45
7550,682,15,45
7551,682,107,4
7552,682,280,36
7553,682,126,19
7554,683,257,34
7555,683,255,13
7556,683,21,15
7557,683,219,2
7558,683,229,35
7559,683,126,4
7560,683,223,19
7561,683,42,29
7562,683,205,23
7563,683,43,39
7564,683,94,23
7565,683,206,1
7566,683,107,6
7567,683,12,40
7568,684,268,5
7569,684,84,42
7570,684,67,2
7571,684,182,43
7572,684,211,8
7573,684,147,31
7574,684,239,30
7575,684,129,25
7576,684,105,22
7577,684,243,31
7578,684,271,13
7579,684,168,34
7580,684,68,9
7581,684,64,15
7582,684,125,2
7583,684,46,20
7584,685,258,16
7585,685,87,11
7586,685,243,9
7587,685,68,13
7588,685,211,1
7589,685,133,45
7590,685,167,45
7591,686,74,24
7592,686,235,4
7593,686,254,23
7594,686,140,29
7595,686,243,32
7596,686,261,12
7597,686,16,10
7598,687,55,1
7599,687,4,37
7600,687,264,16
7601,687,138,33
7602,687,119,32
7603,687,101,44
7604,687,235,10
7605,687,268,45
7606,687,148,48
7607,687,209,46
7608,687,241,22
7609,687,272,39
7610,687,31,30
7611,687,16,13
7612,687,17,41
7613,688,105,33
7614,688,155,21
7615,688,276,16
7616,688,51,16
7617,688,10,22
7618,688,49,35
7619,688,250,44
7620,688,189,46
7621,688,67,30
7622,688,72,14
7623,688,35,11
7624,688,112,24
7625,688,118,9
7626,688,270,38
7627,688,131,25
7628,688,259,46
7629,688,28,50
7630,688,267,44
7631,689,112,15
7632,689,28,49
7633,689,75,34
7634,689,42,10
7635,689,197,36
7636,689,256,10
7637,689,87,3
7638,689,137,48
7639,689,67,23
7640,689,213,4
7641,689,72,9
7642,689,203,28
7643,689,218,14
7644,689,60,35
7645,689,10,12
7646,689,118,44
7647,689,120,31
7648,689,123,28
7649,689,11,38
7650,690,271,3
7651,690,10,10
7652,690,99,24
7653,690,108,3
7654,690,118,32
7655,690,90,48
7656,690,272,45
7657,690,72,50
7658,690,190,50
7659,690,94,48
7660,690,112,11
7661,690,186,36
7662,690,225,19
7663,690,173,32
7664,690,76,32
7665,690,137,32
7666,691,160,10
7667,691,146,47
7668,691,76,15
7669,691,165,2
7670,691,222,25
7671,692,142,10
7672,692,1,6
7673,692,222,13
7674,692,261,24
7675,692,143,17
7676,692,177,27
7677,692,146,31
7678,692,14,25
7679,692,144,34
7680,692,64,12
7681,692,17,36
7682,692,54,8
7683,692,140,12
7684,692,130,24
7685,692,257,6
7686,692,88,2
7687,692,76,19
7688,692,200,25
7689,692,129,28
7690,692,75,50
7691,693,251,7
7692,693,224,50
7693,693,53,22
7694,693,174,31
7695,693,188,6
7696,694,93,32
7697,694,112,47
7698,694,16,34
7699,694,12,19
7700,694,261,14
7701,694,217,17
7702,694,237,49
7703,694,185,36
7704,694,64,4
7705,694,224,30
7706,694,73,49
7707,694,258,7
7708,695,125,13
7709,695,130,27
7710,695,67,46
7711,695,6,2
7712,695,23,40
7713,695,224,5
7714,695,92,30
7715,696,137,46
7716,696,126,11
7717,696,2,46
7718,696,106,2
7719,696,199,12
7720,696,19,25
7721,696,279,9
7722,696,76,19
7723,696,233,22
7724,696,37,4
7725,696,217,31
7726,696,224,20
7727,696,264,2
7728,696,161,31
7729,697,241,8
7730,697,127,10
7731,697,78,7
7732,697,64,19
7733,697,226,33
7734,697,217,46
7735,698,24,47
7736,698,78,24
7737,698,13,22
7738,699,101,8
7739,699,147,36
7740,699,78,6
7741,699,31,7
7742,700,78,43
7743,700,246,46
7744,701,5,5
7745,701,278,42
7746,701,79,47
7747,702,271,23
7748,702,216,16
7749,702,173,31
7750,702,85,8
7751,702,98,16
7752,702,247,40
7753,702,231,6
7754,702,22,28
7755,702,238,2
7756,702,161,11
7757,702,43,23
7758,702,3,1
7759,702,5,5
7760,702,147,8
7761,703,279,33
7762,703,280,1
7763,703,183,16
7764,703,19,20
7765,703,5,17
7766,703,259,45
7767,703,237,45
7768,703,124,34
7769,703,132,23
7770,703,41,9
7771,703,277,30
7772,703,37,42
7773,703,68,7
7774,703,212,43
7775,704,11,39
7776,704,174,26
7777,704,278,13
7778,704,156,38
7779,705,278,11
7780,705,174,25
7781,706,6,20
7782,706,119,36
7783,706,196,23
7784,706,174,26
7785,706,227,50
7786,706,262,49
7787,706,278,37
7788,706,87,18
7789,706,7,41
7790,707,174,16
7791,707,278,9
7792,707,203,21
7793,708,180,28
7794,708,234,41
7795,708,68,36
7796,708,179,21
7797,708,151,1
7798,708,261,46
7799,708,183,1
7800,708,248,39
7801,708,161,28
7802,708,177,41
7803,708,190,38
7804,709,17,33
7805,709,70,3
7806,709,123,28
7807,709,244,33
7808,709,270,29
7809,709,151,16
7810,709,216,35
7811,709,213,12
7812,709,161,13
7813,709,229,49
7814,710,74,34
7815,710,207,20
7816,710,151,42
7817,710,161,44
7818,711,113,49
7819,711,165,31
7820,711,40,37
7821,711,42,43
7822,711,151,40
7823,711,134,7
7824,711,124,7
7825,711,77,14
7826,711,263,4
7827,711,161,13
7828,711,247,42
7829,711,252,43
7830,711,116,18
7831,711,229,27
7832,711,126,18
7833,711,130,37
7834,711,108,24
7835,712,118,45
7836,712,82,15
7837,712,156,12
7838,712,31,22
7839,712,166,48
7840,712,54,1
7841,712,202,32
7842,712,145,44
7843,712,220,37
7844,712,116,19
7845,712,254,15
7846,712,56,32
7847,712,161,14
7848,712,159,27
7849,712,222,3
7850,713,164,45
7851,713,29,35
7852,713,81,5
7853,713,228,48
7854,713,118,12
7855,713,229,14
7856,713,221,23
7857,713,210,44
7858,713,173,9
7859,713,220,13
7860,713,176,19
7861,713,109,41
7862,713,95,14
7863,713,269,40
7864,713,88,24
7865,713,141,31
7866,713,193,6
7867,714,226,48
7868,714,238,23
7869,714,211,31
